date,title,link
2017-10-02,digital drive gaining steam currency circulation declines during festive season says rbi data,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/digital-drive-gaining-steam-currency-circulation-declines-during-festive-season-says-rbi-data/articleshow/60905717.cms
2017-10-03,cryptocurrency up 695 on deal with visa that didnt happen,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/cryptocurrency-up-695-on-deal-with-visa-that-didnt-happen/articleshow/60919710.cms
2017-10-04,rbi bats for retail users of forex trading,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-bats-for-retail-users-of-forex-trading/articleshow/60938594.cms
2017-10-04,world bank sees more currency risk in southeast asia,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/world-bank-sees-more-currency-risk-in-southeast-asia/articleshow/60937368.cms
2017-10-06,forex reserves dip by usd 2 59 billion to usd 399 66 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserves-dip-by-usd-2-59-billion-to-usd-399-66-billion/articleshow/60975341.cms
2017-10-09,chinas forex reserves climbs to usd 3 1 trillion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/chinas-forex-reserves-climbs-to-usd-3-1-trillion/articleshow/61010044.cms
2017-10-09,how startup myforexeye is catering to the foreign exchange needs of smes individuals,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/earn/how-startup-myforexeye-is-catering-to-the-foreign-exchange-needs-of-smes-individuals/articleshow/60980250.cms
2017-10-09,smart things you should know about rbis forex reserves,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/spend/smart-things-you-should-know-about-rbis-forex-reserves/articleshow/60982536.cms
2017-10-10,fake currency notes act as oxygen to terrorism rajnath singh,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/fake-currency-notes-act-as-oxygen-to-terrorism-rajnath-singh/articleshow/61017797.cms
2017-10-11,top rupee forecaster sees further downfall in currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/top-rupee-forecaster-sees-further-downfall-in-currency/articleshow/61035729.cms
2017-10-13,forex reserves fall nearly 4 billion in three weeks,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-fall-nearly-4-billion-in-three-weeks/articleshow/61070087.cms
2017-10-13,rbi working on cryptocurrency policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-working-on-cryptocurrency-policy/articleshow/61067211.cms
2017-10-15,rbi refuses to share details on clean india mission logo on new currency notes,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/rbi-refuses-to-share-details-on-clean-india-mission-logo-on-new-currency-notes/articleshow/61088366.cms
2017-10-17,pace of accretion in forex kitty to slow down dbs,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/pace-of-accretion-in-forex-kitty-to-slow-down-dbs/articleshow/61119904.cms
2017-10-18,chinas stocks bonds currency drop in unison before congress,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/chinas-stocks-bonds-currency-drop-in-unison-before-congress/articleshow/61127011.cms
2017-10-25,5 reasons why you should go for cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/5-reasons-why-you-should-go-for-cryptocurrency/articleshow/61184608.cms
2017-10-26,ask the travel expert is it a good idea to buy foreign currency at the airport,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/travel/ask-the-travel-expert-is-it-a-good-idea-to-buy-foreign-currency-at-the-airport/articleshow/61221476.cms
2017-10-29,india cannot lag behind in digital currency era pm narendra modi,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/india-cannot-lag-behind-in-digital-currency-era-pm-narendra-modi/articleshow/61320702.cms
2017-11-01,travel marketplace ixigo launches travel currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/small-biz/startups/travel-marketplace-ixigo-launches-travel-currency/articleshow/61406318.cms
2017-11-02,us shouldnt label india currency manipulator raghuram rajan,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/us-shouldnt-label-india-currency-manipulator-raghuram-rajan/articleshow/61469358.cms
2017-11-02,war on bitcoin govt panel seeks crackdown on crypto currency dealers in india,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/war-on-bitcoin-govt-panel-seeks-crackdown-on-crypto-currency-dealers-in-india/articleshow/61450361.cms
2017-11-03,indias forex reserves fall to 398 8 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/indias-forex-reserves-fall-to-398-8-billion/articleshow/61492512.cms
2017-11-07,demonetisation effect technology drives currency management,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/demonetisation-effect-technology-drives-currency-management/articleshow/61552816.cms
2017-11-08,how indias new currency was born amid drama dread and discontent,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/how-indias-new-currency-was-born-amid-drama-dread-and-discontent/articleshow/61557865.cms
2017-11-09,ethereum creator wonders whether his currency should be scarcer,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/small-biz/security-tech/technology/ethereum-creator-wonders-whether-his-currency-should-be-scarcer/articleshow/61571652.cms
2017-11-10,forex reserves fall 22 2 million to 398 739 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-fall-22-2-million-to-398-739-billion/articleshow/61596942.cms
2017-11-13,bitcoin tumble erases 38 billion as rival cryptocurrency gains,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bitcoin-tumble-erases-38-billion-as-rival-cryptocurrency-gains/articleshow/61623701.cms
2017-11-14,currency fo cues point to rupee trading at 65 or above for now,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/currency-fo-cues-point-to-rupee-trading-at-65-or-above-for-now/articleshow/61637378.cms
2017-11-15,us treasury to monitor india for possible currency manipulation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/us-treasury-to-monitor-india-for-possible-currency-manipulation/articleshow/61650021.cms
2017-11-21,bitcoin falls on 31 million hack of cryptocurrency peer tether,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bitcoin-falls-on-31-million-hack-of-cryptocurrency-peer-tether/articleshow/61737183.cms
2017-11-26,bse changes limit for risk reduction mode in currency futures,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bse-changes-limit-for-risk-reduction-mode-in-currency-futures/articleshow/61804249.cms
2017-11-27,bitcoin guns for 10000 as cryptocurrency mania intensifies,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bitcoin-guns-for-10000-as-cryptocurrency-mania-intensifies/articleshow/61815008.cms
2017-11-29,bitcoin is a consensus currency not tested for failure yet raunak onkar ppfas mutual fund,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/bitcoin-is-a-consensus-currency-not-tested-for-failure-yet-raunak-onkar-ppfas-mutual-fund/articleshow/61847737.cms
2017-12-01,forex reserves back above 400 billion after 5 weeks,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserves-back-above-400-billion-after-5-weeks/articleshow/61881590.cms
2017-12-02,with negligible costs we are going to get additional revenues b kartikeyan weizmann forex,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/with-negligible-costs-we-are-going-to-get-additional-revenues-b-kartikeyan-weizmann-forex/articleshow/61890578.cms
2017-12-04,what is cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/invest/what-is-cryptocurrency/articleshow/61890776.cms
2017-12-06,startups test a brand new crypto currency ico,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/small-biz/startups/newsbuzz/startups-test-a-brand-new-crypto-currency-ico/articleshow/61938744.cms
2017-12-07,indian bank revises interest rates on foreign currency non resident deposits,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/indian-bank-revises-interest-rates-on-foreign-currency-non-resident-deposits/articleshow/61962567.cms
2017-12-08,thomas cook india targets odisha as growth market for forex business,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/services/travel/thomas-cook-india-targets-odisha-as-growth-market-for-forex-business/articleshow/61986519.cms
2017-12-08,indias forex reserves rise to 401 9 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/indias-forex-reserves-rise-to-401-9-billion/articleshow/61985424.cms
2017-12-08,forex reserves jump by 1 2 billion to 401 94 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/forex-reserves-jump-by-1-2-billion-to-401-94-billion/articleshow/61985156.cms
2017-12-09,this cryptocurrency is up 1000 in a month and its not bitcoin or ethereum,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/this-cryptocurrency-is-up-1000-in-a-month-and-its-not-bitcoin-or-ethereum/articleshow/61976303.cms
2017-12-10,bitcoin craze google gives bitcoin currency status converter,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/personal-finance-news/bitcoin-craze-google-gives-bitcoin-currency-status-converter/articleshow/61978821.cms
2017-12-12,this cryptocurrency with 5700 return in 2017 is giving serious competition to bitcoin,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/this-cryptocurrency-with-5700-return-in-2017-is-giving-serious-competition-to-bitcoin/articleshow/62034177.cms
2017-12-14,in line with rally in litecoin bitcoin this cryptocurrency soars 140 in 3 days,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/in-line-with-rally-in-litecoin-bitcoin-this-cryptocurrency-soars-140-in-3-days/articleshow/62065889.cms
2017-12-14,multicap mutual fund schemes gain currency in 2017,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/multicap-mutual-fund-schemes-gain-currency-in-2017/articleshow/62066875.cms
2017-12-15,forex reserves down by over 1 billion to 401 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-down-by-over-1-billion-to-401-billion/articleshow/62086268.cms
2017-12-18,why buy a cryptocurrency when you can issue it heres how,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/invest/why-buy-a-cryptocurrency-when-you-can-issue-it-heres-how/articleshow/62094457.cms
2017-12-22,forex reserves up by 488 2 million to 401 385 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-up-by-488-2-million-to-401-385-billion/articleshow/62211898.cms
2017-12-22,goldman is said to be building a cryptocurrency trading desk,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/goldman-is-said-to-be-building-a-cryptocurrency-trading-desk/articleshow/62203535.cms
2017-12-22,a cryptocurrency founder sold all his coins after 7500 rally,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/a-cryptocurrency-founder-sold-all-his-coins-after-7500-rally/articleshow/62203400.cms
2017-12-23,europes last dictator wants to be its cryptocurrency king,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/world-news/europes-last-dictator-wants-to-be-its-cryptocurrency-king/articleshow/62215318.cms
2017-12-23,bitcoin volatility will scare you as its cryptic but not a currency nick parsons simply macro strategy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/bitcoin-volatility-will-scare-you-as-its-cryptic-but-not-a-currency-nick-parsons-simply-macro-strategy/articleshow/62218824.cms
2017-12-24,world economies need single currency anil bokil,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/world-economies-need-single-currency-anil-bokil/articleshow/62233228.cms
2017-12-25,sgx pips nse in currency futures for first time,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sgx-pips-nse-in-currency-futures-for-first-time/articleshow/62237042.cms
2017-12-25,stock and forex markets shut on account of christmas,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-and-forex-markets-shut-on-account-of-christmas/articleshow/62237120.cms
2017-12-26,is bitcoin back cryptocurrency passes 15000 as rebound begins,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/is-bitcoin-back-cryptocurrency-passes-15000-as-rebound-begins/articleshow/62253824.cms
2017-12-29,forex reserves hit record 404 92 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-hit-record-404-92-billion/articleshow/62297460.cms
2017-12-29,in case youve not had enough of cryptocurrency take a look at other digital currencies,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/in-case-youve-not-had-enough-of-cryptocurrency-take-a-look-at-other-digital-currencies/articleshow/62263475.cms
2018-01-04,india thailand risk being added to us currency watchlist,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/india-thailand-risk-being-added-to-us-currency-watchlist/articleshow/62360333.cms
2018-01-05,forex reserves surge to new high of 409 4 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-surge-to-new-high-of-409-4-billion/articleshow/62382209.cms
2018-01-05,mark zuckerberg just gave cryptocurrency enthusiasts a little optimism,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/mark-zuckerberg-just-gave-cryptocurrency-enthusiasts-a-little-optimism/articleshow/62381737.cms
2018-01-08,top 6 hacks to manage forex for your next international vacation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/top-6-hacks-to-manage-forex-for-your-next-international-vacation/articleshow/62413736.cms
2018-01-10,forex smuggling jet airways to take action against crew,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/forex-smuggling-jet-airways-to-take-action-against-crew/articleshow/62445241.cms
2018-01-11,securitisation of loans is in currency again with no gst on it crisil study,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/securitisation-of-loans-is-in-currency-again-with-no-gst-on-it-crisil-study/articleshow/62460048.cms
2018-01-11,rbi net buys 864 million of us currency in november,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-net-buys-864-million-of-us-currency-in-november/articleshow/62458545.cms
2018-01-11,for tcs expecting 1 5 constant currency growth this qtr urmil shah idbi capital,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/for-tcs-expecting-1-5-constant-currency-growth-this-qtr-urmil-shah-idbi-capital/articleshow/62455922.cms
2018-01-12,forex reserves scale new high of 411 124 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-scale-new-high-of-411-124-billion/articleshow/62476479.cms
2018-01-12,is cryptocurrency next on mukesh ambanis to do list,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/company/corporate-trends/is-cryptocurrency-next-on-mukesh-ambanis-to-do-list/articleshow/62468001.cms
2018-01-14,indonesia warns against dealing in cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/indonesia-warns-against-dealing-in-cryptocurrency/articleshow/62495329.cms
2018-01-14,more jet airways staff under dri lens for forex smuggling,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/more-jet-airways-staff-under-dri-lens-for-forex-smuggling/articleshow/62495077.cms
2018-01-16,demonetised currency worth rs 80 crore seized from uttar pradesh,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/demonetised-currency-worth-rs-80-crore-seized-from-uttar-pradesh/articleshow/62530917.cms
2018-01-17,head of currency printing company anurag agarwal shown the door,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/company/corporate-trends/head-of-currency-printing-company-anurag-agarwal-shown-the-door/articleshow/62533175.cms
2018-01-19,tax notices slapped on cryptocurrency investors as trading hits 3 5 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/tax-notices-slapped-on-cryptocurrency-investors-as-trading-hits-3-5-billion/articleshow/62570494.cms
2018-01-26,forex kitty continues to scale new peaks touches 414 78 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/forex-kitty-continues-to-scale-new-peaks-touches-414-78-billion/articleshow/62664598.cms
2018-01-29,forex revenue from tourism touches 27 7 bn in 2017 eco survey,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/services/travel/forex-revenue-from-tourism-touches-27-7-bn-in-2017-eco-survey/articleshow/62695608.cms
2018-02-01,govt to explore use of blockchain tech dubs cryptocurrency as illegal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/govt-to-explore-use-of-blockchain-tech-dubs-cryptocurrency-as-illegal/articleshow/62738232.cms
2018-02-01,ask the travel expert is it advisable to buy foreign currency at the airport,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/travel/ask-the-travel-expert-is-it-advisable-to-buy-foreign-currency-at-the-airport/articleshow/62724093.cms
2018-02-02,forex reserves surge 3 billion to 417 89 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-surge-3-billion-to-417-89-billion/articleshow/62758844.cms
2018-02-02,fm dashes hopes of cryptocurrency regulation in budget 2018,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/fm-dashes-hopes-of-cryptocurrency-regulation-in-budget-2018/articleshow/62758330.cms
2018-02-03,bitcoins losing currency on budget warning,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bitcoins-losing-currency-on-budget-warning/articleshow/62761940.cms
2018-02-05,sips mfs or cryptocurrency ceos top bosses reveal their saving and investment plans,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/sips-mfs-or-cryptocurrency-ceos-top-bosses-reveal-their-saving-and-investment-plans/articleshow/62784170.cms
2018-02-06,income tax dept issues notices to crypto currency investors chandra,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/income-tax-dept-issues-notices-to-crypto-currency-investors-chandra/articleshow/62806801.cms
2018-02-06,bitcoin breaches 6000 as cryptocurrency exodus accelerates,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bitcoin-breaches-6000-as-cryptocurrency-exodus-accelerates/articleshow/62802677.cms
2018-02-07,rbi eases limit in exchange traded currency futures market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-eases-limit-in-exchange-traded-currency-futures-market/articleshow/62820152.cms
2018-02-08,forex futures trading limit raised to 100 million,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-futures-trading-limit-raised-to-100-million/articleshow/62832626.cms
2018-02-16,hackers are using your phones computers to mine a cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/tech/internet/hackers-are-using-your-phones-computers-to-mine-a-cryptocurrency/articleshow/62938024.cms
2018-02-17,chkfake review this app lets you check for signs to help identify a fake currency note,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/chkfake-review-this-app-lets-you-check-for-signs-to-help-identify-a-fake-currency-note/articleshow/62959915.cms
2018-02-20,nse gets sebis go ahead to launch cross currency derivatives,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/nse-gets-sebis-go-ahead-to-launch-cross-currency-derivatives/articleshow/63003193.cms
2018-02-21,bse to launch cross currency derivatives cross rupee options on feb 27,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bse-to-launch-cross-currency-derivatives-cross-rupee-options-on-feb-27/articleshow/63014447.cms
2018-02-21,how pnb scam moved the currency market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/how-pnb-scam-moved-the-currency-market/articleshow/63004724.cms
2018-02-22,does serenity aim to become a regulatory body for forex market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/does-serenity-aim-to-become-a-regulatory-body-for-forex-market/articleshow/63028772.cms
2018-02-22,some call it a scam some consider it an asset what billionaires have to say about cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/panache/some-call-it-a-scam-some-consider-it-an-asset-what-billionaires-have-to-say-about-cryptocurrency/articleshow/63023860.cms
2018-02-23,forex reserves up by 1 96 billion to 421 720 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-up-by-1-96-billion-to-421-720-billion/articleshow/63046309.cms
2018-02-26,how currency will help companies to earn better,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/how-currency-will-help-companies-to-earn-better/articleshow/63085879.cms
2018-02-26,forex expert who advocated unlimited fpi access to bond market is no more,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-expert-who-advocated-unlimited-fpi-access-to-bond-market-is-no-more/articleshow/63076923.cms
2018-02-27,no transaction fee on cross currency derivatives trade nse,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/no-transaction-fee-on-cross-currency-derivatives-trade-nse/articleshow/63094024.cms
2018-02-27,self proclaimed bitcoin inventor accused of swindling 5 billion of cryptocurrency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/self-proclaimed-bitcoin-inventor-accused-of-swindling-5-billion-of-cryptocurrency/articleshow/63090820.cms
2018-02-28,btcxindia ethexindia to halt cryptocurrency trading from march 5,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/personal-finance-news/btcxindia-ethexindia-to-halt-cryptocurrency-trading-from-march-5/articleshow/63110237.cms
2018-03-01,currency in circulation almost at pre demonetisation levels,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/currency-in-circulation-almost-at-pre-demonetisation-levels/articleshow/63114589.cms
2018-03-01,cryptocurrency hedge funds sprout in india unfazed by regulatory cloud,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/cryptocurrency-hedge-funds-sprout-in-india-unfazed-by-regulatory-cloud/articleshow/63120919.cms
2018-03-02,stock bonds forex markets shut today for holi,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-bonds-forex-markets-shut-today-for-holi/articleshow/63133588.cms
2018-03-03,yen emerging as currency market winner as trade tensions mount,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/yen-emerging-as-currency-market-winner-as-trade-tensions-mount/articleshow/63145095.cms
2018-03-06,cryptocurrency exchanges are raking in billions of dollars,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/cryptocurrency-exchanges-are-raking-in-billions-of-dollars/articleshow/63182900.cms
2018-03-06,asias biggest currency gain in 20 years may be about to end,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/asias-biggest-currency-gain-in-20-years-may-be-about-to-end/articleshow/63181182.cms
2018-03-07,how currency investors are bracing for a full blown trade war,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/how-currency-investors-are-bracing-for-a-full-blown-trade-war/articleshow/63198408.cms
2018-03-07,cryptocurrency scams bloom on twitter amid very little policing,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/cryptocurrency-scams-bloom-on-twitter-amid-very-little-policing/articleshow/63197659.cms
2018-03-09,forex reserves jump by 168 million to 421 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-jump-by-168-million-to-421-billion/articleshow/63236278.cms
2018-03-10,bitcoin blues should the government block cryptocurrency or regulate it,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/bitcoin-blues-should-the-government-block-cryptocurrency-or-regulate-it/articleshow/63248546.cms
2018-03-13,india china exports most at risk from currency strength in asia,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/foreign-trade/india-china-exports-most-at-risk-from-currency-strength-in-asia/articleshow/63279701.cms
2018-03-14,after 16 months currency in circulation back to pre demonetisation levels,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/after-16-months-currency-in-circulation-back-to-pre-demonetisation-levels/articleshow/63304790.cms
2018-03-14,google to ban cryptocurrency initial coin offering ads,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/google-to-ban-cryptocurrency-initial-coin-offering-ads/articleshow/63296912.cms
2018-03-15,currency in use hits pre note ban levels,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/currency-in-use-hits-pre-note-ban-levels/articleshow/63309745.cms
2018-03-20,forex reserves set to fall as capital inflows plunge,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserves-set-to-fall-as-capital-inflows-plunge/articleshow/63379650.cms
2018-03-22,what next for pakistan after second currency devaluation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/what-next-for-pakistan-after-second-currency-devaluation/articleshow/63409481.cms
2018-03-23,forex reserves fall 152 4 million to 421 334 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-fall-152-4-million-to-421-334-billion/articleshow/63432690.cms
2018-03-23,how msmes can get the most out of exports and imports through forex,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/small-biz/money/how-msmes-can-get-the-most-out-of-exports-and-imports-through-forex/articleshow/63426750.cms
2018-03-24,etmarkets special weekend podcast how trade fight impacts stocks currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/etmarkets-special-weekend-podcast-how-trade-fight-impacts-stocks-currency/articleshow/63442310.cms
2018-03-29,stocks currency and commodity markets shut today for mahavir jayanti,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stocks-currency-and-commodity-markets-shut-today-for-mahavir-jayanti/articleshow/63527018.cms
2018-03-29,single currency or are travellers cheques a good option,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/magazines/travel/ask-the-travel-expert-should-one-carry-foreign-exchange-cards-multi/single-currency-or-are-travellers-cheques-a-good-option/articleshow/63514285.cms
2018-03-30,forex reserves rise by 1 19 billion to 422 53 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserves-rise-by-1-19-billion-to-422-53-billion/articleshow/63546895.cms
2018-04-02,ebix to buy centrums forex business,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/ebix-to-buy-centrums-forex-business/articleshow/63575005.cms
2018-04-06,forex reserves rise by 1 82 billion to 424 36 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserves-rise-by-1-82-billion-to-424-36-billion/articleshow/63645934.cms
2018-04-09,rupee drops 5 paise to 65 02 on forex outflows,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-drops-5-paise-to-65-02-on-forex-outflows/articleshow/63685250.cms
2018-04-09,cryptocurrency exchanges look to shift base abroad,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/cryptocurrency-exchanges-look-to-shift-base-abroad/articleshow/63674087.cms
2018-04-10,kg bhavans rinsed recalled currency while selling khadi,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/kg-bhavans-rinsed-recalled-currency-while-selling-khadi/articleshow/63690946.cms
